Calcite version,ID,file,Version-ID,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
1.7.0,255.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Common.java,1.7.0-255,0.0,0.0,62.5365199425952,62.5365199425952,62.5365199425952,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,2.13541565040626,0.0,-2.2204460492503091e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.24199743918053,2.76272565797338,1.0,0.0,0.0,0.0,0.0,3.0
1.7.0,275.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/MetaDataOperation.java,1.7.0-275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,26.0,257.5,10.0,515.0,28.0,257.5,0.0,56.0,0.0,0.0,0.0,0.0,515.0
1.7.0,282.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/ProtobufTranslationImpl.java,1.7.0-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,288.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/Service.java,1.7.0-288,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.646153846153846,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1.7.0,290.0,avatica/core/src/main/java/org/apache/calcite/avatica/util/AbstractCursor.java,1.7.0-290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,309.0,avatica/server/src/main/java/org/apache/calcite/avatica/jdbc/JdbcMeta.java,1.7.0-309,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,330.0,avatica/metrics/src/main/java/org/apache/calcite/avatica/metrics/Timer.java,1.7.0-330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,356.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.7.0-356,0.0,0.0,78.0,104.0,109.5,23.0,23.0,26.0,26.0,26.0,26.0,29.0,29.0,0.0,0.0232967903575982,0.0116144739012385,0.0231381724146452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,3.0,4.5,4.5,0.0
1.7.0,665.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Types.java,1.7.0-665,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.7.0,676.0,core/src/main/java/org/apache/calcite/rel/rules/JoinProjectTransposeRule.java,1.7.0-676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,783.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.7.0-783,0.0,1.24721912892464,52.0,52.0,52.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5,9.5,29.3976567471324,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.7.0,810.0,core/src/main/java/org/apache/calcite/util/PartiallyOrderedSet.java,1.7.0-810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,820.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.7.0-820,1.0,0.0,6.94422221866655,6.94422221866655,6.94422221866655,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.0,0.0460174676504697,0.0228763833671746,0.0436921206819655,0.0,0.0,0.0,0.0,0.0,0.0,0.419580419580419,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
1.7.0,836.0,core/src/main/java/org/apache/calcite/rel/core/Join.java,1.7.0-836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,857.0,core/src/main/java/org/apache/calcite/runtime/Enumerables.java,1.7.0-857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,970.0,core/src/main/java/org/apache/calcite/rel/metadata/BuiltInMetadata.java,1.7.0-970,0.0,0.477392479260964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42194015545577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477392479260964,0.0,0.0,0.0,0.0
1.7.0,977.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdColumnUniqueness.java,1.7.0-977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,978.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdDistinctRowCount.java,1.7.0-978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,981.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdMaxRowCount.java,1.7.0-981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,986.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdPredicates.java,1.7.0-986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,987.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdRowCount.java,1.7.0-987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,989.0,core/src/main/java/org/apache/calcite/rel/metadata/RelMdSize.java,1.7.0-989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1032.0,core/src/main/java/org/apache/calcite/sql/SqlInsert.java,1.7.0-1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1035.0,core/src/main/java/org/apache/calcite/sql/SqlLiteral.java,1.7.0-1035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1036.0,core/src/main/java/org/apache/calcite/sql/SqlSelect.java,1.7.0-1036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1053.0,core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1.7.0-1053,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1056.0,core/src/main/java/org/apache/calcite/prepare/Prepare.java,1.7.0-1056,1.0,0.471404520791031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37704215656966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1117.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.7.0-1117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1118.0,core/src/main/java/org/apache/calcite/sql/SqlKind.java,1.7.0-1118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,56.0,2.0,11.2,0.0,9.0,0.0,0.0,0.0,0.0,56.0
1.7.0,1140.0,core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,1.7.0-1140,0.0,0.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882352941176,4.0,0.0,0.0,0.0,0.0,0.0,6.0
1.7.0,1166.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/FunctionExpression.java,1.7.0-1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1172.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/MethodCallExpression.java,1.7.0-1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1183.0,cassandra/src/main/java/org/apache/calcite/adapter/cassandra/CassandraFilter.java,1.7.0-1183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1192.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableAggregate.java,1.7.0-1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7.0,1199.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.7.0-1199,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.8.0,84.0,core/src/main/java/org/apache/calcite/sql/SqlUpdate.java,1.8.0-84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,111.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Responses.java,1.8.0-111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84130128959907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05448963929393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,127.0,linq4j/src/main/java/org/apache/calcite/linq4j/tree/Primitive.java,1.8.0-127,0.0,0.0,81.0,92.5,97.5,8.0,8.0,9.5,9.5,9.5,9.5,11.0,11.0,0.0,8.88952689728217e-05,4.44471405884883e-05,8.88929640975901e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.35593220338983,19.5,0.0,0.0,0.5,0.0,0.0,128.5
1.8.0,133.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.8.0-133,1.0,0.0,6.94422221866655,6.94422221866655,6.94422221866655,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.0,0.0460174676504697,0.0228763833671746,0.0436921206819655,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666666666,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
1.8.0,138.0,mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoEnumerator.java,1.8.0-138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,143.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/ProtobufTranslationImpl.java,1.8.0-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,149.0,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,1.8.0-149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109947643979057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,152.0,core/src/main/java/org/apache/calcite/adapter/enumerable/EnumerableTableScan.java,1.8.0-152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,164.0,core/src/main/java/org/apache/calcite/plan/RelOptTable.java,1.8.0-164,0.0,3.68178700572908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.667938912764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942809041582063,0.0,0.0,0.0,0.0
1.8.0,243.0,avatica/core/src/main/java/org/apache/calcite/avatica/Handler.java,1.8.0-243,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,344.0,core/src/main/java/org/apache/calcite/rex/RexUtil.java,1.8.0-344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,348.0,core/src/main/java/org/apache/calcite/sql/type/SqlTypeName.java,1.8.0-348,0.0,0.0,78.0,104.0,109.5,23.5,23.5,26.5,26.5,26.5,26.5,29.5,29.5,0.0,0.0232967903575982,0.0116144739012385,0.0231381724146452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,0.0,0.0,3.0,4.5,4.5,0.0
1.8.0,662.0,avatica/core/src/main/java/org/apache/calcite/avatica/AvaticaConnection.java,1.8.0-662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,665.0,avatica/core/src/main/java/org/apache/calcite/avatica/AvaticaUtils.java,1.8.0-665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,666.0,avatica/core/src/main/java/org/apache/calcite/avatica/Meta.java,1.8.0-666,1.0,1.4790199457749,18.6249533929319,20.0388511535855,20.0388511535855,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,5.31245915016974,35.5984550226551,0.0683545445722285,0.0338852508008845,0.0689195245442153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16441400296897,0.0,0.707106781186547,0.471404520791031,0.942809041582063,0.942809041582063,0.0
1.8.0,668.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/RemoteMeta.java,1.8.0-668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,669.0,avatica/core/src/main/java/org/apache/calcite/avatica/remote/Service.java,1.8.0-669,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615384615384615,0.0,0.0,2.5,0.0,0.0,0.0,0.0
1.8.0,670.0,avatica/server/src/main/java/org/apache/calcite/avatica/jdbc/JdbcMeta.java,1.8.0-670,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169014084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,685.0,core/src/main/java/org/apache/calcite/rex/RexBuilder.java,1.8.0-685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,686.0,core/src/main/java/org/apache/calcite/adapter/enumerable/RexToLixTranslator.java,1.8.0-686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351351351351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,746.0,mongodb/src/main/java/org/apache/calcite/adapter/mongodb/MongoToEnumerableConverter.java,1.8.0-746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,751.0,avatica/core/src/main/java/org/apache/calcite/avatica/AvaticaDatabaseMetaData.java,1.8.0-751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730593607305935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,791.0,core/src/main/java/org/apache/calcite/sql/SqlWriter.java,1.8.0-791,0.0,1.24721912892464,52.0,52.0,52.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5,9.5,30.6195289897731,0.057605761386045,0.0285954792089683,0.0566330122651324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.471404520791031,1.0,0.5,0.5,0.0
1.8.0,855.0,linq4j/src/main/java/org/apache/calcite/linq4j/EnumerableDefaults.java,1.8.0-855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314569536423841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,879.0,avatica/server/src/main/java/org/apache/calcite/avatica/server/HttpServer.java,1.8.0-879,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,991.0,core/src/main/java/org/apache/calcite/runtime/FlatLists.java,1.8.0-991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55339805825242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,994.0,avatica/core/src/main/java/org/apache/calcite/avatica/SqlState.java,1.8.0-994,0.0,0.0,713.5,714.0,716.5,90.0,90.0,90.0,90.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1073.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Common.java,1.8.0-1073,0.0,0.0,62.5365199425952,62.5365199425952,62.5365199425952,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,20.7767531002261,2.65329983228431,0.0,-2.2204460492503091e-16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.28617157490396,3.11022015101103,1.0,0.0,0.0,0.0,0.0,3.0
1.8.0,1099.0,core/src/main/java/org/apache/calcite/plan/RelOptPlanner.java,1.8.0-1099,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1102.0,core/src/main/java/org/apache/calcite/prepare/Prepare.java,1.8.0-1102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31816613336671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1170.0,elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchRules.java,1.8.0-1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1176.0,elasticsearch/src/main/java/org/apache/calcite/adapter/elasticsearch/ElasticsearchToEnumerableConverter.java,1.8.0-1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1178.0,core/src/main/java/org/apache/calcite/tools/RelBuilder.java,1.8.0-1178,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032520325203252,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.8.0,1192.0,core/src/main/java/org/apache/calcite/rel/RelFieldCollation.java,1.8.0-1192,0.0,0.0,14.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705882352941176,4.5,0.0,0.0,0.0,0.0,0.0,6.0
1.8.0,1237.0,avatica/core/src/main/java/org/apache/calcite/avatica/proto/Requests.java,1.8.0-1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624896685675796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959196891191709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8.0,1255.0,core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,1.8.0-1255,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1.9.0,1.0,core/src/main/java/org/apache/calcite/plan/RelOptUtil.java,1.9.0-1,1.0,0.0,6.94422221866655,6.94422221866655,6.94422221866655,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.816496580927725,0.0,0.0460174676504697,0.0228763833671746,0.0436921206819655,0.0,0.0,0.0,0.0,0.0,0.0,0.408163265306122,4.02768199119819,0.0,0.0,0.471404520791031,0.0,0.0,0.0
