Ant version,ID,file,Bug,CHANGE_TYPE_computation,CHANGE_TYPE_data,CHANGE_TYPE_other,HASSAN_edhcm,HASSAN_hcm,HASSAN_ldhcm,HASSAN_lgdhcm,HASSAN_whcm,ISSUE_major_bug,ISSUE_major_improvement,MOSER_authors,MOSER_bugfix,MOSER_revisions,MOSER_sum_lines_deleted,MOSER_weighted_age,PMD_arp,PMD_cis,PMD_odpl,PMD_rule_type_basic rules,PMD_rule_type_controversial rules,PMD_rule_type_design rules,PMD_rule_type_string and stringbuffer rules,PMD_rule_type_unnecessary and unused code rules,PMD_severity_critical,PMD_severity_major,PMD_severity_minor,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD
2.1.0,134.0,src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,1,0,1,5,4,0.790303738317757,0.7580645161290323,0.8259668508287292,0.6829268292682927,0.9
2.1.0,135.0,src/java/org/apache/ivy/core/sort/CollectionOfModulesToSort.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
2.1.0,136.0,src/java/org/apache/ivy/core/sort/MessageBasedNonMatchingVersionReporter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.5,0.8,0.6666666666666666,1.0
2.1.0,137.0,src/java/org/apache/ivy/core/sort/ModuleDescriptorSorter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1.0
2.1.0,138.0,src/java/org/apache/ivy/core/sort/ModuleInSort.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,4,0.8640776699029126,0.8636363636363636,0.8727272727272727,0.8,0.8571428571428571
2.1.0,139.0,src/java/org/apache/ivy/core/sort/NonMatchingVersionReporter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,140.0,src/java/org/apache/ivy/core/sort/SilentNonMatchingVersionReporter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,141.0,src/java/org/apache/ivy/core/sort/SimpleSortEngineSettings.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,142.0,src/java/org/apache/ivy/core/sort/SortEngine.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0.965034965034965,0.8333333333333334,0.9705882352941176,0.8181818181818182,1.0
2.1.0,143.0,src/java/org/apache/ivy/core/sort/SortEngineSettings.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,144.0,src/java/org/apache/ivy/core/sort/SortOptions.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,145.0,src/java/org/apache/ivy/core/sort/WarningNonMatchingVersionReporter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.3333333333333333,0.5,0.5
2.1.0,146.0,src/java/org/apache/ivy/plugins/circular/AbstractCircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.1.0,147.0,src/java/org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,3,1.0,1.0,1.0,1.0,1.0
2.1.0,148.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyException.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,2,2,0.7272727272727273,0.0,0.75,0.5,0.5
2.1.0,149.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.5096153846153846,0.5,0.4583333333333333,0.375,0.25
2.1.0,150.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2.1.0,151.0,src/java/org/apache/ivy/plugins/circular/ErrorCircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.1.0,152.0,src/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.1.0,153.0,src/java/org/apache/ivy/plugins/circular/WarnCircularDependencyStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,1.0,0.0,1.0,1.0,1.0
2.1.0,154.0,src/java/org/apache/ivy/plugins/conflict/AbstractConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,1,1,0.9523809523809524,0.0,0.8888888888888888,0.8571428571428571,0.8571428571428571
2.1.0,155.0,src/java/org/apache/ivy/plugins/conflict/ConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,156.0,src/java/org/apache/ivy/plugins/conflict/FixedConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0
2.1.0,157.0,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,0,2,0,1,0,0,0,2,3,0.8458244111349036,0.7884615384615384,0.831858407079646,0.7428571428571429,1.0
2.1.0,158.0,src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,0.8248847926267281,0.7857142857142857,0.85,0.75,0.8571428571428571
2.1.0,159.0,src/java/org/apache/ivy/plugins/conflict/NoConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,160.0,src/java/org/apache/ivy/plugins/conflict/RegexpConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,2,0.6303317535545023,0.65,0.6829268292682927,0.5555555555555556,0.75
2.1.0,161.0,src/java/org/apache/ivy/plugins/conflict/StrictConflictException.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7209302325581395,0.0,0.4545454545454545,0.4,0.4
2.1.0,162.0,src/java/org/apache/ivy/plugins/conflict/StrictConflictManager.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,2,0.9545454545454546,0.75,0.9230769230769232,0.6666666666666666,1.0
2.1.0,163.0,src/java/org/apache/ivy/plugins/latest/AbstractLatestStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.6666666666666666,0.8333333333333334,0.75,1.0
2.1.0,164.0,src/java/org/apache/ivy/plugins/latest/ArtifactInfo.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,165.0,src/java/org/apache/ivy/plugins/latest/ComparatorLatestStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,2,0.8928571428571429,0.0,0.9090909090909092,0.8,0.8
2.1.0,166.0,src/java/org/apache/ivy/plugins/latest/LatestLexicographicStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2112676056338028,0.0,0.2666666666666666,0.3,0.75
2.1.0,167.0,src/java/org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,1,0,0,2,3,0.9537275064267352,0.875,0.9529411764705882,0.8292682926829268,0.9411764705882352
2.1.0,168.0,src/java/org/apache/ivy/plugins/latest/LatestStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
2.1.0,169.0,src/java/org/apache/ivy/plugins/latest/LatestTimeStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,170.0,src/java/org/apache/ivy/plugins/lock/AbstractLockStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.8928571428571429,0.0,0.9090909090909092,0.8333333333333334,0.8333333333333334
2.1.0,171.0,src/java/org/apache/ivy/plugins/lock/ArtifactLockStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,172.0,src/java/org/apache/ivy/plugins/lock/FileBasedLockStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,0.451685393258427,0.5681818181818182,0.5306122448979592,0.5135135135135135,0.7333333333333333
2.1.0,173.0,src/java/org/apache/ivy/plugins/lock/LockStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,174.0,src/java/org/apache/ivy/plugins/lock/NoLockStrategy.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0
2.1.0,175.0,src/java/org/apache/ivy/plugins/matcher/AbstractPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.8928571428571429,1.0,0.9,0.8333333333333334,0.75
2.1.0,176.0,src/java/org/apache/ivy/plugins/matcher/AnyMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,2,0.7777777777777778,0.5,0.8571428571428571,0.8,1.0
2.1.0,177.0,src/java/org/apache/ivy/plugins/matcher/ExactOrRegexpPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0
2.1.0,178.0,src/java/org/apache/ivy/plugins/matcher/ExactPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,1.0,1.0,1.0
2.1.0,179.0,src/java/org/apache/ivy/plugins/matcher/GlobPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,1,1,1.0,0.9285714285714286,1.0,0.9285714285714286,1.0
2.1.0,180.0,src/java/org/apache/ivy/plugins/matcher/MapMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0
2.1.0,181.0,src/java/org/apache/ivy/plugins/matcher/Matcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,182.0,src/java/org/apache/ivy/plugins/matcher/MatcherHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.6722689075630253,0.5,0.7142857142857143,0.4761904761904761,0.7142857142857143
2.1.0,183.0,src/java/org/apache/ivy/plugins/matcher/NoMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,2,0.6666666666666666,0.5,0.7142857142857143,0.6,0.75
2.1.0,184.0,src/java/org/apache/ivy/plugins/matcher/PatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,185.0,src/java/org/apache/ivy/plugins/matcher/RegexpPatternMatcher.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,0.9545454545454546,0.875,0.9583333333333334,0.8666666666666667,1.0
2.1.0,186.0,src/java/org/apache/ivy/plugins/namespace/MRIDRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.775,0.5,0.8,0.75,0.8181818181818182
2.1.0,187.0,src/java/org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,0,0,1,4,0.9328358208955224,0.84375,0.9076923076923076,0.8571428571428571,1.0
2.1.0,188.0,src/java/org/apache/ivy/plugins/namespace/Namespace.java,0.0,0,0,1,0.640012843,0.640012843,0.640012843,64.32076005,0.003731853,0,0,1,0,1,1,1225.0,2,0,0,0,0,3,0,0,0,0,4,0.9,0.625,0.8780487804878049,0.782608695652174,0.9333333333333332
2.1.0,189.0,src/java/org/apache/ivy/plugins/namespace/NameSpaceHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.7150837988826816,0.5,0.6744186046511628,0.5294117647058824,0.7777777777777778
2.1.0,190.0,src/java/org/apache/ivy/plugins/namespace/NamespaceRule.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.4893617021276595,0.5,0.5294117647058824,0.4545454545454545,0.5555555555555556
2.1.0,191.0,src/java/org/apache/ivy/plugins/namespace/NamespaceTransformer.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,192.0,src/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,0,1,0,3,0.876,0.825,0.933774834437086,0.8055555555555556,0.9375
2.1.0,193.0,src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParser.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,194.0,src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParserRegistry.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,3,0.6206896551724138,0.4,0.6785714285714286,0.5714285714285714,0.7777777777777778
2.1.0,195.0,src/java/org/apache/ivy/plugins/parser/ParserSettings.java,0.0,0,0,0,0.540800406,0.540800406,0.540800406,54.34999236,0.003557897,0,0,1,1,1,0,688.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,196.0,src/java/org/apache/ivy/plugins/report/LogReportOutputter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,2,2,0.954468802698145,0.875,0.9734513274336284,0.7931034482758621,1.0
2.1.0,197.0,src/java/org/apache/ivy/plugins/report/ReportOutputter.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,198.0,src/java/org/apache/ivy/plugins/report/XmlReportOutputter.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.959349593495935,0.9,1.0,0.8888888888888888,1.0
2.1.0,199.0,src/java/org/apache/ivy/plugins/report/XmlReportParser.java,1.0,2,1,0,0.564107706,0.564107706,0.564107706,56.69235671,0.006267863,0,0,1,0,1,1,870.0,0,0,0,0,0,3,1,0,0,5,3,0.875,0.7580645161290323,0.910828025477707,0.7115384615384616,0.9523809523809524
2.1.0,200.0,src/java/org/apache/ivy/plugins/report/XmlReportWriter.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,1,0,0,2,3,0.9558948261238338,0.9558823529411764,0.9660194174757282,0.9534883720930232,1.0
2.1.0,201.0,src/java/org/apache/ivy/plugins/repository/AbstractRepository.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.6869918699186992,0.7222222222222222,0.7454545454545455,0.6896551724137931,0.75
2.1.0,202.0,src/java/org/apache/ivy/plugins/repository/ArtifactResourceResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,203.0,src/java/org/apache/ivy/plugins/repository/BasicResource.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.5869565217391305,0.0,0.6666666666666666,0.4444444444444444,0.4444444444444444
2.1.0,204.0,src/java/org/apache/ivy/plugins/repository/LazyResource.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
2.1.0,205.0,src/java/org/apache/ivy/plugins/repository/Repository.java,0.0,0,0,1,0.640012843,0.640012843,0.640012843,64.32076005,0.01119556,0,0,1,0,1,3,1446.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,206.0,src/java/org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.9361702127659576,1.0,0.9375,0.8571428571428571,0.8333333333333334
2.1.0,207.0,src/java/org/apache/ivy/plugins/repository/Resource.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,208.0,src/java/org/apache/ivy/plugins/repository/ResourceDownloader.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,209.0,src/java/org/apache/ivy/plugins/repository/ResourceHelper.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0.819672131147541,0.5714285714285714,0.6875,0.4444444444444444,1.0
2.1.0,210.0,src/java/org/apache/ivy/plugins/repository/TransferEvent.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.6428571428571429,0.5925925925925926,0.6621621621621622,0.4615384615384615,0.5652173913043478
2.1.0,211.0,src/java/org/apache/ivy/plugins/repository/TransferListener.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,212.0,src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,1,3,1,0,0,3,5,0.9298409728718428,0.9166666666666666,0.9576271186440678,0.8888888888888888,0.9629629629629628
2.1.0,213.0,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,1.0,0,0,1,0.640012843,0.640012843,0.640012843,64.32076005,0.003731853,0,0,1,0,1,1,1446.0,0,0,0,0,0,1,0,0,0,2,4,0.8087248322147651,0.7972972972972973,0.8602150537634409,0.7547169811320755,0.8115942028985508
2.1.0,214.0,src/java/org/apache/ivy/plugins/resolver/AbstractSshBasedResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2.1.0,215.0,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,3,1,0,1,0,5,2,1,0,4,9,0.811743119266055,0.7521008403361344,0.8387096774193549,0.7005347593582888,0.8823529411764706
2.1.0,216.0,src/java/org/apache/ivy/plugins/resolver/CacheResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2.1.0,217.0,src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,0,0,4,5,0.7466124661246613,0.6744186046511628,0.7197802197802198,0.618421052631579,0.7575757575757576
2.1.0,218.0,src/java/org/apache/ivy/plugins/resolver/DependencyResolver.java,0.0,0,0,1,0.640012843,0.640012843,0.640012843,64.32076005,0.020525193,0,0,1,0,1,1,1446.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,219.0,src/java/org/apache/ivy/plugins/resolver/DualResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0.5045871559633027,0.46875,0.52,0.4473684210526316,0.5454545454545454
2.1.0,220.0,src/java/org/apache/ivy/plugins/resolver/FileSystemResolver.java,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,8,834.0,1,0,0,0,0,3,0,0,0,1,5,0.7754010695187166,0.82,0.828125,0.75,0.8695652173913043
2.1.0,221.0,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,0.0,2,6,0,0.640012843,0.640012843,0.640012843,64.32076005,0.132480793,1,0,1,1,1,39,868.0,0,1,0,2,0,0,1,0,2,4,3,0.7926136363636364,0.631578947368421,0.7741935483870968,0.5714285714285714,0.8536585365853658
2.1.0,222.0,src/java/org/apache/ivy/plugins/resolver/IvyRepResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,2,1,4,0.5413223140495868,0.6153846153846154,0.5983606557377049,0.4821428571428571,0.5666666666666667
2.1.0,223.0,src/java/org/apache/ivy/plugins/resolver/ResolverSettings.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,224.0,src/java/org/apache/ivy/plugins/resolver/SFTPResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,225.0,src/java/org/apache/ivy/plugins/resolver/SshResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,226.0,src/java/org/apache/ivy/plugins/resolver/URLResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0
2.1.0,227.0,src/java/org/apache/ivy/plugins/resolver/VfsResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.2028985507246377,0.0,0.2941176470588235,0.4285714285714285,0.6
2.1.0,228.0,src/java/org/apache/ivy/plugins/resolver/VsftpResolver.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2.1.0,229.0,src/java/org/apache/ivy/plugins/trigger/AbstractTrigger.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.8679245283018868,0.5,0.8125,0.7272727272727273,0.8
2.1.0,230.0,src/java/org/apache/ivy/plugins/trigger/LogTrigger.java,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,2,0.7372881355932204,0.625,0.7878787878787878,0.6666666666666666,0.875
