Ant version,ID,file,Bug,SM_interface_nod_stdev,SM_enum_dloc_stdev,SM_enum_cloc_stdev,SM_enum_tcloc_stdev,SM_enum_npa_stdev,SM_enum_nlpa_stdev,SM_enum_nla_stdev,SM_enum_na_stdev,SM_enum_tnlpa_stdev,SM_enum_tnpa_stdev,SM_enum_tna_stdev,SM_enum_tnla_stdev,SM_interface_cboi_stdev,SM_enum_ad_generalized_entropy,SM_enum_ad_atkinson,SM_enum_ad_theil,SM_method_cco_min,SM_method_ci_min,SM_method_cco_median,SM_method_ccl_min,SM_enum_cco_min,SM_method_ci_median,SM_method_cco_avg,SM_enum_cboi_stdev,SM_enum_ci_min,SM_interface_noc_stdev,SM_enum_pua_stdev,SM_enum_nlg_stdev,SM_enum_ng_stdev,SM_enum_cco_median
2.1.0,117.0,src/java/org/apache/ivy/core/resolve/ResolveOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,118.0,src/java/org/apache/ivy/core/resolve/ResolveProcessException.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,119.0,src/java/org/apache/ivy/core/resolve/RestartResolveProcess.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,120.0,src/java/org/apache/ivy/core/resolve/VisitData.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,121.0,src/java/org/apache/ivy/core/resolve/VisitNode.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,122.0,src/java/org/apache/ivy/core/retrieve/RetrieveEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,123.0,src/java/org/apache/ivy/core/retrieve/RetrieveEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,124.0,src/java/org/apache/ivy/core/retrieve/RetrieveOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,125.0,src/java/org/apache/ivy/core/search/ModuleEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,126.0,src/java/org/apache/ivy/core/search/OrganisationEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,127.0,src/java/org/apache/ivy/core/search/RevisionEntry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,128.0,src/java/org/apache/ivy/core/search/SearchEngine.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1.076923077,0,0,0,0,0,0,0
2.1.0,129.0,src/java/org/apache/ivy/core/settings/IvyPattern.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,130.0,src/java/org/apache/ivy/core/settings/IvySettings.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.024096386,0,0,0,0,0,0,0
2.1.0,131.0,src/java/org/apache/ivy/core/settings/IvyVariableContainer.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,132.0,src/java/org/apache/ivy/core/settings/IvyVariableContainerImpl.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,133.0,src/java/org/apache/ivy/core/settings/Validatable.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,134.0,src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.357142857,0,0,0,0,0,0,0
2.1.0,135.0,src/java/org/apache/ivy/core/sort/CollectionOfModulesToSort.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,136.0,src/java/org/apache/ivy/core/sort/MessageBasedNonMatchingVersionReporter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,137.0,src/java/org/apache/ivy/core/sort/ModuleDescriptorSorter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,138.0,src/java/org/apache/ivy/core/sort/ModuleInSort.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,139.0,src/java/org/apache/ivy/core/sort/NonMatchingVersionReporter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,140.0,src/java/org/apache/ivy/core/sort/SilentNonMatchingVersionReporter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,141.0,src/java/org/apache/ivy/core/sort/SimpleSortEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,142.0,src/java/org/apache/ivy/core/sort/SortEngine.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,143.0,src/java/org/apache/ivy/core/sort/SortEngineSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,144.0,src/java/org/apache/ivy/core/sort/SortOptions.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,145.0,src/java/org/apache/ivy/core/sort/WarningNonMatchingVersionReporter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,146.0,src/java/org/apache/ivy/plugins/circular/AbstractCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,147.0,src/java/org/apache/ivy/plugins/circular/AbstractLogCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,148.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyException.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,149.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,150.0,src/java/org/apache/ivy/plugins/circular/CircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,151.0,src/java/org/apache/ivy/plugins/circular/ErrorCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,152.0,src/java/org/apache/ivy/plugins/circular/IgnoreCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,153.0,src/java/org/apache/ivy/plugins/circular/WarnCircularDependencyStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,154.0,src/java/org/apache/ivy/plugins/conflict/AbstractConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,155.0,src/java/org/apache/ivy/plugins/conflict/ConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,156.0,src/java/org/apache/ivy/plugins/conflict/FixedConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,157.0,src/java/org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,158.0,src/java/org/apache/ivy/plugins/conflict/LatestConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,159.0,src/java/org/apache/ivy/plugins/conflict/NoConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,160.0,src/java/org/apache/ivy/plugins/conflict/RegexpConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,161.0,src/java/org/apache/ivy/plugins/conflict/StrictConflictException.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,162.0,src/java/org/apache/ivy/plugins/conflict/StrictConflictManager.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,163.0,src/java/org/apache/ivy/plugins/latest/AbstractLatestStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,164.0,src/java/org/apache/ivy/plugins/latest/ArtifactInfo.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,165.0,src/java/org/apache/ivy/plugins/latest/ComparatorLatestStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,166.0,src/java/org/apache/ivy/plugins/latest/LatestLexicographicStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,167.0,src/java/org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,168.0,src/java/org/apache/ivy/plugins/latest/LatestStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,169.0,src/java/org/apache/ivy/plugins/latest/LatestTimeStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,170.0,src/java/org/apache/ivy/plugins/lock/AbstractLockStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,171.0,src/java/org/apache/ivy/plugins/lock/ArtifactLockStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,172.0,src/java/org/apache/ivy/plugins/lock/FileBasedLockStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,173.0,src/java/org/apache/ivy/plugins/lock/LockStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,174.0,src/java/org/apache/ivy/plugins/lock/NoLockStrategy.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,175.0,src/java/org/apache/ivy/plugins/matcher/AbstractPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,176.0,src/java/org/apache/ivy/plugins/matcher/AnyMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,177.0,src/java/org/apache/ivy/plugins/matcher/ExactOrRegexpPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,178.0,src/java/org/apache/ivy/plugins/matcher/ExactPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,179.0,src/java/org/apache/ivy/plugins/matcher/GlobPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,180.0,src/java/org/apache/ivy/plugins/matcher/MapMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,181.0,src/java/org/apache/ivy/plugins/matcher/Matcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,182.0,src/java/org/apache/ivy/plugins/matcher/MatcherHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,183.0,src/java/org/apache/ivy/plugins/matcher/NoMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,184.0,src/java/org/apache/ivy/plugins/matcher/PatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,185.0,src/java/org/apache/ivy/plugins/matcher/RegexpPatternMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,186.0,src/java/org/apache/ivy/plugins/namespace/MRIDRule.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,187.0,src/java/org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,188.0,src/java/org/apache/ivy/plugins/namespace/Namespace.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.909090909,0,0,0,0,0,0,0
2.1.0,189.0,src/java/org/apache/ivy/plugins/namespace/NameSpaceHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,190.0,src/java/org/apache/ivy/plugins/namespace/NamespaceRule.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,191.0,src/java/org/apache/ivy/plugins/namespace/NamespaceTransformer.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,192.0,src/java/org/apache/ivy/plugins/parser/AbstractModuleDescriptorParser.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,193.0,src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParser.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,194.0,src/java/org/apache/ivy/plugins/parser/ModuleDescriptorParserRegistry.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,195.0,src/java/org/apache/ivy/plugins/parser/ParserSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,196.0,src/java/org/apache/ivy/plugins/report/LogReportOutputter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,197.0,src/java/org/apache/ivy/plugins/report/ReportOutputter.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,198.0,src/java/org/apache/ivy/plugins/report/XmlReportOutputter.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,199.0,src/java/org/apache/ivy/plugins/report/XmlReportParser.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,200.0,src/java/org/apache/ivy/plugins/report/XmlReportWriter.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,201.0,src/java/org/apache/ivy/plugins/repository/AbstractRepository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,202.0,src/java/org/apache/ivy/plugins/repository/ArtifactResourceResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,203.0,src/java/org/apache/ivy/plugins/repository/BasicResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,204.0,src/java/org/apache/ivy/plugins/repository/LazyResource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,205.0,src/java/org/apache/ivy/plugins/repository/Repository.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,206.0,src/java/org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,207.0,src/java/org/apache/ivy/plugins/repository/Resource.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,208.0,src/java/org/apache/ivy/plugins/repository/ResourceDownloader.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,209.0,src/java/org/apache/ivy/plugins/repository/ResourceHelper.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,210.0,src/java/org/apache/ivy/plugins/repository/TransferEvent.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,211.0,src/java/org/apache/ivy/plugins/repository/TransferListener.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,212.0,src/java/org/apache/ivy/plugins/resolver/AbstractPatternsBasedResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,213.0,src/java/org/apache/ivy/plugins/resolver/AbstractResolver.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.059701493,0,0,0,0,0,0,0
2.1.0,214.0,src/java/org/apache/ivy/plugins/resolver/AbstractSshBasedResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,215.0,src/java/org/apache/ivy/plugins/resolver/BasicResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.076923077,0,0,0,0,0,0,0
2.1.0,216.0,src/java/org/apache/ivy/plugins/resolver/CacheResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,217.0,src/java/org/apache/ivy/plugins/resolver/ChainResolver.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.125,0,0,0,0,0,0,0
2.1.0,218.0,src/java/org/apache/ivy/plugins/resolver/DependencyResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,219.0,src/java/org/apache/ivy/plugins/resolver/DualResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.142857143,0,0,0,0,0,0,0
2.1.0,220.0,src/java/org/apache/ivy/plugins/resolver/FileSystemResolver.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,221.0,src/java/org/apache/ivy/plugins/resolver/IBiblioResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.307692308,0,0,0,0,0,0,0
2.1.0,222.0,src/java/org/apache/ivy/plugins/resolver/IvyRepResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.482758621,0,0,0,0,0,0,0
2.1.0,223.0,src/java/org/apache/ivy/plugins/resolver/ResolverSettings.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,224.0,src/java/org/apache/ivy/plugins/resolver/SFTPResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,225.0,src/java/org/apache/ivy/plugins/resolver/SshResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,226.0,src/java/org/apache/ivy/plugins/resolver/URLResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,227.0,src/java/org/apache/ivy/plugins/resolver/VfsResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,228.0,src/java/org/apache/ivy/plugins/resolver/VsftpResolver.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,229.0,src/java/org/apache/ivy/plugins/trigger/AbstractTrigger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,230.0,src/java/org/apache/ivy/plugins/trigger/LogTrigger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,231.0,src/java/org/apache/ivy/plugins/trigger/Trigger.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,232.0,src/java/org/apache/ivy/plugins/version/AbstractVersionMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,233.0,src/java/org/apache/ivy/plugins/version/ChainVersionMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,1.0,0,0,0,0,0,0,0
2.1.0,234.0,src/java/org/apache/ivy/plugins/version/ExactVersionMatcher.java,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
2.1.0,235.0,src/java/org/apache/ivy/plugins/version/LatestVersionMatcher.java,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0
